Map,Agents,Lambda,Algorithm,Samples,AvgServiceTime,AvgServiceTime_std,AvgPathLength,AvgPathLength_std,PeakMemory_MB,PeakMemory_MB_std,NPC,NPC_std,NPC_min,NPC_max,PerStepTime,PerStepTime_std
paris,800,5.0,w/o_PrePlan,20,185.581,1.8942041795129136,191.1497199230492,1.7323100672511926,128.066015625,2.29104630586705,1.0106449999999998,0.0180699999999999,1.0,1.3333,174.75837193609263,8.44123561595096
paris,1000,5.0,Baseline,20,179.002,0.7380957005415341,187.9106787698608,0.7575489804206483,136.5009765625,12.154730153547575,1.0104700000000002,0.017685,1.0023,1.3333,163.19863649589144,11.723129372832531
paris,1000,5.0,Full,20,176.5655,0.6215809639434317,185.3796448448913,1.0075008807581065,132.028515625,3.284044153166733,1.01039,0.01796,1.0,1.3333,213.7627564270936,16.20640003327758
paris,1000,5.0,w/o_LNS,20,179.1085,0.7743606870730259,187.8782966112342,0.8287154592442414,133.15703125,2.512419871500651,1.010475,0.017715,1.0023,1.3333,158.46669178751696,14.779019669920668
paris,1000,5.0,w/o_PrePlan,20,176.49049999999997,0.6222833590474454,185.4111302908705,0.9884058396909507,132.5158203125,2.407830962860731,1.0104000000000002,0.017965,1.0,1.3333,227.47240582533783,9.807568829836972
warehouse-large,200,0.5,Baseline,20,179.449,0.5016278763344303,185.48353902123208,0.5463071959436281,114.665234375,2.993813302599264,1.01388,0.0319449999999999,1.0023,2.0,9.883618082868844,0.349194610533922
warehouse-large,200,0.5,Full,20,176.539,0.2989613599394449,179.98269453012227,0.6718487926423466,111.50703125,3.48382562011612,1.0219900000000002,0.033135,1.0,2.0476,16.031348137617208,1.498890949562296
warehouse-large,200,0.5,w/o_LNS,20,179.4515,0.5064351675657701,185.4838803719574,0.538909640736716,115.5685546875,3.904948894125954,1.013875,0.0319449999999999,1.0023,2.0,10.358891842489086,0.3607334465377202
warehouse-large,200,0.5,w/o_PrePlan,20,176.539,0.2989613599394449,179.98269453012227,0.6718487926423466,111.56015625,4.477686549425891,1.0219900000000002,0.033135,1.0,2.0476,18.40385753986153,1.5257594104298435
warehouse-large,400,0.5,Baseline,20,173.0495,0.3216973896790536,187.3651139690592,0.5446228632072575,116.776953125,5.028507582897351,1.013825,0.0316349999999999,1.0023,2.0,23.716541183344106,0.3988061403428336
warehouse-large,400,0.5,Full,20,173.30249999999998,3.312484955278643,186.12280605983543,0.7628897488827472,115.7431640625,4.480119099826504,1.0201300000000002,0.03378,1.0,3.6032,29.75522289034901,0.9703540050311892
warehouse-large,400,0.5,w/o_LNS,20,173.04850000000002,0.3191975959545386,187.3761065367448,0.5439647573050412,116.428515625,4.143748065790263,1.01381,0.0315599999999999,1.0023,2.0,23.60919937039374,0.3933348956060359
warehouse-large,400,0.5,w/o_PrePlan,20,173.30249999999998,3.312484955278643,186.12280605983543,0.7628897488827472,116.4814453125,3.245009293159689,1.0201300000000002,0.03378,1.0,3.6032,29.5168846854405,0.9977217177482782
warehouse-large,600,0.5,Baseline,20,170.8135,0.3371751848270565,192.23018797201613,0.5434195419199319,124.2984375,2.511996555756968,1.01376,0.031245,1.0023,2.0,77.19977515644504,1.6920671044724491
warehouse-large,600,0.5,Full,20,172.05300000000005,3.3120833005034265,191.61008677905943,0.7145431177645172,124.062890625,3.1518977338877803,1.022135,0.035815,1.0,3.5977,81.56568584079889,4.114010962477746
warehouse-large,600,0.5,w/o_LNS,20,170.8075,0.332437172536726,192.2466058980893,0.5462194256874521,122.8412109375,6.38354414388689,1.013765,0.031265,1.0023,2.0,78.07306349217609,1.425232824742923
warehouse-large,600,0.5,w/o_PrePlan,20,172.05300000000005,3.3120833005034265,191.61008677905943,0.7145431177645172,121.7328125,4.639645980649891,1.022135,0.035815,1.0,3.5977,82.14790627447354,3.791400173853299
warehouse-large,800,0.5,Baseline,20,169.6615,0.268490419313533,197.10949456764723,0.6588363184029861,132.4009765625,4.258937501326002,1.01374,0.031405,1.0023,1.9048,195.9338547354456,3.952632892787659
